,total_energy_relative_loss,total_energy_relative_loss,total_energy_relative_loss,total_energy_relative_loss,trajectory_length,trajectory_length,trajectory_length,trajectory_length,q1_dominant_frequency,q1_dominant_frequency,q1_dominant_frequency,q1_dominant_frequency,q2_dominant_frequency,q2_dominant_frequency,q2_dominant_frequency,q2_dominant_frequency,q1_decay_rate,q1_decay_rate,q1_decay_rate,q1_decay_rate,q2_decay_rate,q2_decay_rate,q2_decay_rate,q2_decay_rate,q1_velocity_max_abs,q1_velocity_max_abs,q1_velocity_max_abs,q1_velocity_max_abs,q2_velocity_max_abs,q2_velocity_max_abs,q2_velocity_max_abs,q2_velocity_max_abs,q1_acceleration_max_abs,q1_acceleration_max_abs,q1_acceleration_max_abs,q1_acceleration_max_abs,q2_acceleration_max_abs,q2_acceleration_max_abs,q2_acceleration_max_abs,q2_acceleration_max_abs
,mean,std,median,count,mean,std,median,count,mean,std,median,count,mean,std,median,count,mean,std,median,count,mean,std,median,count,mean,std,median,count,mean,std,median,count,mean,std,median,count,mean,std,median,count
weight_mass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.22,-0.0586606206136419,,-0.0586606206136419,1,69.95286168034968,,69.95286168034968,1,0.2666666666666367,,0.2666666666666367,1,0.1333333333333183,,0.1333333333333183,1,-0.29072975476865,,-0.29072975476865,1,-0.0683131468635654,,-0.0683131468635654,1,25.36623015343265,,25.36623015343265,1,51.7508191760319,,51.7508191760319,1,1474.4639233106786,,1474.4639233106786,1,3026.753026066,,3026.753026066,1
8.23,-0.0492392606087187,,-0.0492392606087187,1,65.79222469700048,,65.79222469700048,1,0.0666666666666591,,0.0666666666666591,1,0.0666666666666591,,0.0666666666666591,1,-0.1659957756787108,,-0.1659957756787108,1,-0.0888310820363633,,-0.0888310820363633,1,25.44520022810827,,25.44520022810827,1,51.917108696023234,,51.917108696023234,1,1481.32756184577,,1481.32756184577,1,3040.750124072139,,3040.750124072139,1
8.24,-0.0454005955815627,,-0.0454005955815627,1,67.40712249501506,,67.40712249501506,1,0.0666666666666591,,0.0666666666666591,1,0.0666666666666591,,0.0666666666666591,1,-0.2625412375672767,,-0.2625412375672767,1,0.0382474464957266,,0.0382474464957266,1,25.516445799153704,,25.516445799153704,1,52.06753630661861,,52.06753630661861,1,1485.8369421544303,,1485.8369421544303,1,3049.9160499244035,,3049.9160499244035,1
8.25,-0.0451233245148699,,-0.0451233245148699,1,68.23592008464749,,68.23592008464749,1,0.2666666666666367,,0.2666666666666367,1,0.1333333333333183,,0.1333333333333183,1,-0.1558880490008224,,-0.1558880490008224,1,-0.1624232243782763,,-0.1624232243782763,1,25.579198317244952,,25.579198317244952,1,52.200526963763,,52.200526963763,1,1488.0616809587864,,1488.0616809587864,1,3054.3941281280054,,3054.3941281280054,1
8.26,-0.049352755848015,,-0.049352755848015,1,67.76153737941462,,67.76153737941462,1,0.0666666666666591,,0.0666666666666591,1,0.0666666666666591,,0.0666666666666591,1,-0.2394450783782486,,-0.2394450783782486,1,-0.0490478528445208,,-0.0490478528445208,1,25.63269097926053,,25.63269097926053,1,52.31450941159604,,52.31450941159604,1,1488.0815784473891,,1488.0815784473891,1,3054.3485540354864,,3054.3485540354864,1
8.27,-0.0537140732027973,,-0.0537140732027973,1,70.59831749583208,,70.59831749583208,1,0.0666666666666591,,0.0666666666666591,1,0.0666666666666591,,0.0666666666666591,1,-0.1673868894097071,,-0.1673868894097071,1,-0.1111429763203348,,-0.1111429763203348,1,25.67616896070861,,25.67616896070861,1,52.407937172249056,,52.407937172249056,1,1485.9853002446962,,1485.9853002446962,1,3049.961686511753,,3049.961686511753,1
8.28,-0.0561472244941558,,-0.0561472244941558,1,71.55639062997308,,71.55639062997308,1,0.0666666666666591,,0.0666666666666591,1,0.0666666666666591,,0.0666666666666591,1,-0.0930249254020673,,-0.0930249254020673,1,0.0676661416023386,,0.0676661416023386,1,25.70890053338245,,25.70890053338245,1,52.4793113476071,,52.4793113476071,1,1481.869034322335,,1481.869034322335,1,3041.4312897496548,,3041.4312897496548,1
8.290000000000001,-0.0559968954419811,,-0.0559968954419811,1,66.900117899665,,66.900117899665,1,0.1999999999999775,,0.1999999999999775,1,0.1999999999999775,,0.1999999999999775,1,-0.3192940970703913,,-0.3192940970703913,1,-0.0865880651700281,,-0.0865880651700281,1,25.730188831836145,,25.730188831836145,1,52.52720474767926,,52.52720474767926,1,1478.8212916681475,,1478.8212916681475,1,3030.774376910521,,3030.774376910521,1
8.3,-0.0487782590785226,,-0.0487782590785226,1,68.00788088303172,,68.00788088303172,1,0.0666666666666591,,0.0666666666666591,1,0.0666666666666591,,0.0666666666666591,1,-0.1259164523641924,,-0.1259164523641924,1,-0.1611979186115648,,-0.1611979186115648,1,25.739383976568497,,25.739383976568497,1,52.550286746062895,,52.550286746062895,1,1467.9908742096693,,1467.9908742096693,1,3012.791507886156,,3012.791507886156,1
8.31,-0.0528270258238304,,-0.0528270258238304,1,66.88808084128829,,66.88808084128829,1,0.0666666666666591,,0.0666666666666591,1,0.0666666666666591,,0.0666666666666591,1,-0.1392852423959136,,-0.1392852423959136,1,-0.1618694822940873,,-0.1618694822940873,1,25.73589521433868,,25.73589521433868,1,52.54734816579905,,52.54734816579905,1,1475.1319170125391,,1475.1319170125391,1,3022.770764923737,,3022.770764923737,1
8.32,-0.0522574693427651,,-0.0522574693427651,1,69.79900648259041,,69.79900648259041,1,0.1333333333333183,,0.1333333333333183,1,0.1333333333333183,,0.1333333333333183,1,-0.0155956719644049,,-0.0155956719644049,1,-0.1916489673118138,,-0.1916489673118138,1,25.719202700321,,25.719202700321,1,52.51732542582102,,52.51732542582102,1,1483.3589213471555,,1483.3589213471555,1,3039.5078744469447,,3039.5078744469447,1
8.33,-0.0558766418030614,,-0.0558766418030614,1,69.88553380312152,,69.88553380312152,1,0.2666666666666367,,0.2666666666666367,1,0.0666666666666591,,0.0666666666666591,1,-0.2999434852528063,,-0.2999434852528063,1,-0.0870576812617937,,-0.0870576812617937,1,25.6888685267502,,25.6888685267502,1,52.459323137265066,,52.459323137265066,1,1489.7296369616477,,1489.7296369616477,1,3052.439003372117,,3052.439003372117,1
8.34,-0.058343187275797,,-0.058343187275797,1,71.9260296240794,,71.9260296240794,1,0.0666666666666591,,0.0666666666666591,1,0.0666666666666591,,0.0666666666666591,1,-0.2198346227672414,,-0.2198346227672414,1,-0.1478464291798556,,-0.1478464291798556,1,25.644546600968663,,25.644546600968663,1,52.37263433556042,,52.37263433556042,1,1493.9305901007413,,1493.9305901007413,1,3060.921682256036,,3060.921682256036,1
8.35,-0.0510601054536565,,-0.0510601054536565,1,69.08261597823171,,69.08261597823171,1,0.0666666666666591,,0.0666666666666591,1,0.0666666666666591,,0.0666666666666591,1,-0.1735581382209073,,-0.1735581382209073,1,-0.1524654320136801,,-0.1524654320136801,1,25.58599099462865,,25.58599099462865,1,52.25675757305611,,52.25675757305611,1,1495.6154613747249,,1495.6154613747249,1,3064.246154031136,,3064.246154031136,1
8.36,-0.0558567269680471,,-0.0558567269680471,1,71.85869124903394,,71.85869124903394,1,0.3333333333332959,,0.3333333333332959,1,0.0666666666666591,,0.0666666666666591,1,-0.2219789223881856,,-0.2219789223881856,1,-0.1452777457502059,,-0.1452777457502059,1,25.51306242550583,,25.51306242550583,1,52.11141017859137,,52.11141017859137,1,1494.4043921784191,,1494.4043921784191,1,3061.6339600953165,,3061.6339600953165,1
8.370000000000001,-0.0505543807515435,,-0.0505543807515435,1,69.97579682594758,,69.97579682594758,1,0.0666666666666591,,0.0666666666666591,1,0.1333333333333183,,0.1333333333333183,1,-0.2495091751318817,,-0.2495091751318817,1,-0.1365443811427984,,-0.1365443811427984,1,25.425732594091585,,25.425732594091585,1,51.93653711508471,,51.93653711508471,1,1489.8840703705357,,1489.8840703705357,1,3052.2381245667825,,3052.2381245667825,1
8.38,-0.0547275734272703,,-0.0547275734272703,1,69.0135633512673,,69.0135633512673,1,0.0666666666666591,,0.0666666666666591,1,0.0666666666666591,,0.0666666666666591,1,-0.1560387283577366,,-0.1560387283577366,1,-0.0468699620827477,,-0.0468699620827477,1,25.74733772008064,,25.74733772008064,1,51.87879421338128,,51.87879421338128,1,1497.7080183460762,,1497.7080183460762,1,3073.226983337763,,3073.226983337763,1
8.39,-0.0560219822776767,,-0.0560219822776767,1,72.15213183403993,,72.15213183403993,1,0.0666666666666591,,0.0666666666666591,1,0.1333333333333183,,0.1333333333333183,1,-0.261499582631276,,-0.261499582631276,1,-0.1272502838382184,,-0.1272502838382184,1,25.491799482556413,,25.491799482556413,1,52.08548097239631,,52.08548097239631,1,1505.2309071157404,,1505.2309071157404,1,3088.5589431091607,,3088.5589431091607,1
8.4,-0.0563754093658783,,-0.0563754093658783,1,71.20097720913253,,71.20097720913253,1,0.1333333333333183,,0.1333333333333183,1,0.1333333333333183,,0.1333333333333183,1,-0.1663780952543528,,-0.1663780952543528,1,-0.1907458022662896,,-0.1907458022662896,1,25.577868448018723,,25.577868448018723,1,52.26619262314679,,52.26619262314679,1,1509.0927952109273,,1509.0927952109273,1,3096.382732709393,,3096.382732709393,1
8.41,-0.052003937597308,,-0.052003937597308,1,68.90792299199325,,68.90792299199325,1,0.0666666666666591,,0.0666666666666591,1,0.0666666666666591,,0.0666666666666591,1,-0.2660428137279256,,-0.2660428137279256,1,-0.1073142718013377,,-0.1073142718013377,1,25.65005274992741,,25.65005274992741,1,52.41841890091096,,52.41841890091096,1,1509.502729518067,,1509.502729518067,1,3097.127776049077,,3097.127776049077,1
8.42,-0.0515395519505197,,-0.0515395519505197,1,68.4504273364598,,68.4504273364598,1,0.0666666666666591,,0.0666666666666591,1,0.0666666666666591,,0.0666666666666591,1,-0.2015074963964636,,-0.2015074963964636,1,-0.1584852746503322,,-0.1584852746503322,1,25.70717001552212,,25.70717001552212,1,52.53973839447118,,52.53973839447118,1,1506.6815894704855,,1506.6815894704855,1,3091.2476996703303,,3091.2476996703303,1
8.43,-0.0515808555819897,,-0.0515808555819897,1,70.08697261415867,,70.08697261415867,1,0.1333333333333183,,0.1333333333333183,1,0.0666666666666591,,0.0666666666666591,1,-0.2385434133172262,,-0.2385434133172262,1,-0.1547227258782285,,-0.1547227258782285,1,25.74810725669992,,25.74810725669992,1,52.62787225881482,,52.62787225881482,1,1500.8581550557385,,1500.8581550557385,1,3079.212266663625,,3079.212266663625,1
8.44,-0.0497462390370135,,-0.0497462390370135,1,68.48111762320812,,68.48111762320812,1,0.1999999999999775,,0.1999999999999775,1,0.0666666666666591,,0.0666666666666591,1,-0.2695692035954968,,-0.2695692035954968,1,-0.119861311385949,,-0.119861311385949,1,25.77184772560624,,25.77184772560624,1,52.68073925590694,,52.68073925590694,1,1492.2654819954796,,1492.2654819954796,1,3061.499942007163,,3061.499942007163,1
8.45,-0.0517016311127176,,-0.0517016311127176,1,64.7819037064896,,64.7819037064896,1,0.0666666666666591,,0.0666666666666591,1,0.0666666666666591,,0.0666666666666591,1,-0.284062148851234,,-0.284062148851234,1,-0.0888400730464537,,-0.0888400730464537,1,26.03014441283305,,26.03014441283305,1,52.6965098938001,,52.6965098938001,1,1492.5654220443073,,1492.5654220443073,1,3053.7532530570184,,3053.7532530570184,1
8.46,-0.0599970936011529,,-0.0599970936011529,1,70.67368044977047,,70.67368044977047,1,0.0666666666666591,,0.0666666666666591,1,0.1333333333333183,,0.1333333333333183,1,-0.0172620428417779,,-0.0172620428417779,1,0.0543369113020669,,0.0543369113020669,1,25.86389688646072,,25.86389688646072,1,52.67365726286447,,52.67365726286447,1,1517.2156320824931,,1517.2156320824931,1,3109.571660064268,,3109.571660064268,1
8.47,-0.0507073602931021,,-0.0507073602931021,1,65.73979545856798,,65.73979545856798,1,0.0666666666666591,,0.0666666666666591,1,0.1333333333333183,,0.1333333333333183,1,-0.2607151458735521,,-0.2607151458735521,1,-0.1440906826873926,,-0.1440906826873926,1,25.807802072694667,,25.807802072694667,1,52.61100214586719,,52.61100214586719,1,1504.9988618347822,,1504.9988618347822,1,3081.6305487556256,,3081.6305487556256,1
8.48,-0.0542139867995336,,-0.0542139867995336,1,71.15291302463477,,71.15291302463477,1,0.0666666666666591,,0.0666666666666591,1,0.1333333333333183,,0.1333333333333183,1,-0.2381063072789048,,-0.2381063072789048,1,-0.0632976249387732,,-0.0632976249387732,1,25.67930053810429,,25.67930053810429,1,52.50775012083466,,52.50775012083466,1,1510.9500498787113,,1510.9500498787113,1,3093.712481879753,,3093.712481879753,1
8.49,-0.0526805885369522,,-0.0526805885369522,1,67.99058990619798,,67.99058990619798,1,0.0666666666666591,,0.0666666666666591,1,0.0666666666666591,,0.0666666666666591,1,-0.1993561084482639,,-0.1993561084482639,1,-0.1560367097098487,,-0.1560367097098487,1,25.606901386141978,,25.606901386141978,1,52.363518683664346,,52.363518683664346,1,1513.3874245482884,,1513.3874245482884,1,3098.5938027432667,,3098.5938027432667,1
8.5,-0.0552007062998527,,-0.0552007062998527,1,71.52274525613763,,71.52274525613763,1,0.0666666666666591,,0.0666666666666591,1,0.0666666666666591,,0.0666666666666591,1,-0.3138152197690199,,-0.3138152197690199,1,0.1447761816979371,,0.1447761816979371,1,25.51452953162253,,25.51452953162253,1,52.17835287924228,,52.17835287924228,1,1511.7177697236862,,1511.7177697236862,1,3095.059206430587,,3095.059206430587,1
8.51,-0.0494578889583057,,-0.0494578889583057,1,63.0017803045025,,63.0017803045025,1,0.2666666666666367,,0.2666666666666367,1,0.1333333333333183,,0.1333333333333183,1,-0.0823134480644826,,-0.0823134480644826,1,-0.1624064386170103,,-0.1624064386170103,1,25.81328262588586,,25.81328262588586,1,51.95272851696203,,51.95272851696203,1,1509.1849299513383,,1509.1849299513383,1,3095.815134278017,,3095.815134278017,1
8.52,-0.0553988261860995,,-0.0553988261860995,1,69.07697556217272,,69.07697556217272,1,0.0666666666666591,,0.0666666666666591,1,0.0666666666666591,,0.0666666666666591,1,-0.2018988840375309,,-0.2018988840375309,1,-0.045190400544583,,-0.045190400544583,1,26.06450491486336,,26.06450491486336,1,52.4995932517261,,52.4995932517261,1,1519.175852582127,,1519.175852582127,1,3116.1889839833025,,3116.1889839833025,1
8.53,-0.0548508578616015,,-0.0548508578616015,1,70.29758850340767,,70.29758850340767,1,0.0666666666666591,,0.0666666666666591,1,0.0666666666666591,,0.0666666666666591,1,-0.2629931222049597,,-0.2629931222049597,1,0.0186832596416516,,0.0186832596416516,1,25.656123987092965,,25.656123987092965,1,52.30402238881246,,52.30402238881246,1,1524.0025570554783,,1524.0025570554783,1,3125.9764514679127,,3125.9764514679127,1
8.540000000000001,-0.0449905163916332,,-0.0449905163916332,1,65.42219592622844,,65.42219592622844,1,0.0666666666666591,,0.0666666666666591,1,0.1333333333333183,,0.1333333333333183,1,-0.0195615182192822,,-0.0195615182192822,1,-0.0699346461717467,,-0.0699346461717467,1,25.653196842044043,,25.653196842044043,1,52.48527897309053,,52.48527897309053,1,1524.0566889067711,,1524.0566889067711,1,3125.9813661841304,,3125.9813661841304,1
8.55,-0.0538602170679131,,-0.0538602170679131,1,72.01405314309356,,72.01405314309356,1,0.3333333333332959,,0.3333333333332959,1,0.1333333333333183,,0.1333333333333183,1,-0.1885241448553042,,-0.1885241448553042,1,0.0097896409360834,,0.0097896409360834,1,25.718869119649543,,25.718869119649543,1,52.62403638645134,,52.62403638645134,1,1519.7418081837093,,1519.7418081837093,1,3117.031867800519,,3117.031867800519,1
8.56,-0.0635724238121108,,-0.0635724238121108,1,69.75912123901855,,69.75912123901855,1,0.0666666666666591,,0.0666666666666591,1,0.3333333333332959,,0.3333333333332959,1,-0.304968739359372,,-0.304968739359372,1,-0.0440180574442504,,-0.0440180574442504,1,25.762273119652185,,25.762273119652185,1,52.748250053447066,,52.748250053447066,1,1534.5780062972017,,1534.5780062972017,1,3140.29045792564,,3140.29045792564,1
8.57,-0.049239811085314,,-0.049239811085314,1,67.9311991659302,,67.9311991659302,1,0.1333333333333183,,0.1333333333333183,1,0.0666666666666591,,0.0666666666666591,1,-0.2539871621802929,,-0.2539871621802929,1,-0.1656920421903009,,-0.1656920421903009,1,25.782071524221404,,25.782071524221404,1,52.76186415888405,,52.76186415888405,1,1499.6299189974586,,1499.6299189974586,1,3075.603491315011,,3075.603491315011,1
8.58,-0.0642458599757797,,-0.0642458599757797,1,71.78326947721587,,71.78326947721587,1,0.0666666666666591,,0.0666666666666591,1,0.1333333333333183,,0.1333333333333183,1,-0.1888495428645762,,-0.1888495428645762,1,-0.1904595484498127,,-0.1904595484498127,1,25.77717671151634,,25.77717671151634,1,52.75597419358361,,52.75597419358361,1,1509.0070506475922,,1509.0070506475922,1,3090.867483773043,,3090.867483773043,1
8.59,-0.0556315613587872,,-0.0556315613587872,1,70.62350142437211,,70.62350142437211,1,0.0666666666666591,,0.0666666666666591,1,0.0666666666666591,,0.0666666666666591,1,-0.1986678564879472,,-0.1986678564879472,1,-0.056587452860937,,-0.056587452860937,1,25.746791760251813,,25.746791760251813,1,52.697845519041984,,52.697845519041984,1,1513.8450252732712,,1513.8450252732712,1,3097.9630426403305,,3097.9630426403305,1
8.6,-0.0474623175489534,,-0.0474623175489534,1,69.45408100841053,,69.45408100841053,1,0.0666666666666591,,0.0666666666666591,1,0.0666666666666591,,0.0666666666666591,1,-0.1682693354737726,,-0.1682693354737726,1,-0.1504835819208291,,-0.1504835819208291,1,25.69044236170714,,25.69044236170714,1,52.58651137157358,,52.58651137157358,1,1521.9737926457049,,1521.9737926457049,1,3114.518471681346,,3114.518471681346,1
8.61,-0.0617988124977321,,-0.0617988124977321,1,72.36879206869696,,72.36879206869696,1,0.0666666666666591,,0.0666666666666591,1,0.0666666666666591,,0.0666666666666591,1,-0.3420794785113382,,-0.3420794785113382,1,-0.1984508751163907,,-0.1984508751163907,1,25.60799748351676,,25.60799748351676,1,52.421708566706045,,52.421708566706045,1,1525.6345086321062,,1525.6345086321062,1,3121.9211401250177,,3121.9211401250177,1
8.620000000000001,-0.0479477536332168,,-0.0479477536332168,1,66.4232304699621,,66.4232304699621,1,0.0666666666666591,,0.0666666666666591,1,0.0666666666666591,,0.0666666666666591,1,-0.1756022619393471,,-0.1756022619393471,1,-0.1410521407429424,,-0.1410521407429424,1,25.49967734625462,,25.49967734625462,1,52.20389373508372,,52.20389373508372,1,1523.9860527904286,,1523.9860527904286,1,3118.448345693369,,3118.448345693369,1
8.63,-0.0534651928088084,,-0.0534651928088084,1,69.11041324972894,,69.11041324972894,1,0.0666666666666591,,0.0666666666666591,1,0.0666666666666591,,0.0666666666666591,1,-0.0017196797276184,,-0.0017196797276184,1,-0.1471772156071797,,-0.1471772156071797,1,25.36604813779631,,25.36604813779631,1,51.93423237793442,,51.93423237793442,1,1523.9391296453882,,1523.9391296453882,1,3125.1813202189915,,3125.1813202189915,1
8.64,-0.0595394771697229,,-0.0595394771697229,1,71.63221979666332,,71.63221979666332,1,0.4666666666666142,,0.4666666666666142,1,0.1333333333333183,,0.1333333333333183,1,-0.2065699083921343,,-0.2065699083921343,1,-0.1512981046680415,,-0.1512981046680415,1,25.485284948836416,,25.485284948836416,1,52.259333716062166,,52.259333716062166,1,1532.6697488769182,,1532.6697488769182,1,3142.953107053937,,3142.953107053937,1
8.65,-0.0466256722985159,,-0.0466256722985159,1,65.14046540730254,,65.14046540730254,1,0.3333333333332959,,0.3333333333332959,1,0.0666666666666591,,0.0666666666666591,1,-0.2527392511079236,,-0.2527392511079236,1,-0.084378141919556,,-0.084378141919556,1,25.59567975433192,,25.59567975433192,1,52.41982389038763,,52.41982389038763,1,1534.945307513899,,1534.945307513899,1,3147.4980510157484,,3147.4980510157484,1
8.66,-0.0567551674502603,,-0.0567551674502603,1,73.11029266349352,,73.11029266349352,1,0.0666666666666591,,0.0666666666666591,1,0.0666666666666591,,0.0666666666666591,1,-0.18365571360283,,-0.18365571360283,1,-0.1223689514934429,,-0.1223689514934429,1,25.680309243813696,,25.680309243813696,1,52.597321741691374,,52.597321741691374,1,1531.3965424086605,,1531.3965424086605,1,3140.1098359110333,,3140.1098359110333,1
8.67,-0.0531000689427239,,-0.0531000689427239,1,70.37251827557478,,70.37251827557478,1,0.0666666666666591,,0.0666666666666591,1,0.0666666666666591,,0.0666666666666591,1,-0.287237272232734,,-0.287237272232734,1,-0.1549065376182568,,-0.1549065376182568,1,25.73702902510664,,25.73702902510664,1,52.7176254725495,,52.7176254725495,1,1522.6543030396365,,1522.6543030396365,1,3122.082199516748,,3122.082199516748,1
8.68,-0.0486122081777294,,-0.0486122081777294,1,66.14480542732079,,66.14480542732079,1,0.1333333333333183,,0.1333333333333183,1,0.0666666666666591,,0.0666666666666591,1,-0.1262441888000621,,-0.1262441888000621,1,-0.0430492542068903,,-0.0430492542068903,1,25.764014894220505,,25.764014894220505,1,52.93713718849361,,52.93713718849361,1,1533.3493769941858,,1533.3493769941858,1,3138.9275942043387,,3138.9275942043387,1
8.69,-0.0524853044408763,,-0.0524853044408763,1,68.00239621844696,,68.00239621844696,1,0.1333333333333183,,0.1333333333333183,1,0.0666666666666591,,0.0666666666666591,1,-0.2624799111711951,,-0.2624799111711951,1,-0.0411486416175825,,-0.0411486416175825,1,25.75984342710301,,25.75984342710301,1,53.14812169200347,,53.14812169200347,1,1557.510461555996,,1557.510461555996,1,3187.245876706594,,3187.245876706594,1
8.700000000000001,-0.0574026658416459,,-0.0574026658416459,1,67.99959158261635,,67.99959158261635,1,0.1333333333333183,,0.1333333333333183,1,0.0666666666666591,,0.0666666666666591,1,-0.1720804655210951,,-0.1720804655210951,1,-0.1464428207529574,,-0.1464428207529574,1,25.92870661258308,,25.92870661258308,1,53.49032624113944,,53.49032624113944,1,1544.6169232343896,,1544.6169232343896,1,3160.209389682203,,3160.209389682203,1
8.71,-0.0578061290608456,,-0.0578061290608456,1,70.13219516966356,,70.13219516966356,1,0.0666666666666591,,0.0666666666666591,1,0.0666666666666591,,0.0666666666666591,1,0.017365961782377,,0.017365961782377,1,-0.1544731730263799,,-0.1544731730263799,1,25.65472006316536,,25.65472006316536,1,52.85831834686207,,52.85831834686207,1,1585.739016497109,,1585.739016497109,1,3245.045732581138,,3245.045732581138,1
8.72,-0.0507462445224315,,-0.0507462445224315,1,70.76269631254124,,70.76269631254124,1,0.0666666666666591,,0.0666666666666591,1,0.0666666666666591,,0.0666666666666591,1,0.0331347191194138,,0.0331347191194138,1,-0.1620837256181499,,-0.1620837256181499,1,25.74518055416453,,25.74518055416453,1,53.37311766056244,,53.37311766056244,1,1586.9007750156911,,1586.9007750156911,1,3247.682000691108,,3247.682000691108,1
8.73,-0.0601494642652436,,-0.0601494642652436,1,73.0470531982971,,73.0470531982971,1,0.0666666666666591,,0.0666666666666591,1,0.1333333333333183,,0.1333333333333183,1,-0.2111055105622475,,-0.2111055105622475,1,-0.1770276791593475,,-0.1770276791593475,1,25.6541628314612,,25.6541628314612,1,53.0547546412127,,53.0547546412127,1,1599.4325513490408,,1599.4325513490408,1,3272.119170906481,,3272.119170906481,1
8.74,-0.0519240564703065,,-0.0519240564703065,1,69.4717489374427,,69.4717489374427,1,0.0666666666666591,,0.0666666666666591,1,0.0666666666666591,,0.0666666666666591,1,0.0169362164735919,,0.0169362164735919,1,-0.138205203005427,,-0.138205203005427,1,25.684270706256967,,25.684270706256967,1,52.97788060696272,,52.97788060696272,1,1575.2045748866665,,1575.2045748866665,1,3226.300403093692,,3226.300403093692,1
8.75,-0.0479298963942059,,-0.0479298963942059,1,67.03926617009178,,67.03926617009178,1,0.3333333333332959,,0.3333333333332959,1,0.1999999999999775,,0.1999999999999775,1,-0.2073749649354693,,-0.2073749649354693,1,-0.1419467378867935,,-0.1419467378867935,1,25.8197203517526,,25.8197203517526,1,53.09923366357802,,53.09923366357802,1,1557.8284639952806,,1557.8284639952806,1,3185.9082059385755,,3185.9082059385755,1
8.76,-0.0535397566743486,,-0.0535397566743486,1,68.99065291286571,,68.99065291286571,1,0.0666666666666591,,0.0666666666666591,1,0.0666666666666591,,0.0666666666666591,1,0.0032332757368707,,0.0032332757368707,1,-0.1053660283146054,,-0.1053660283146054,1,25.64648210273348,,25.64648210273348,1,52.5782149644025,,52.5782149644025,1,1539.270620514338,,1539.270620514338,1,3155.523157430351,,3155.523157430351,1
8.77,-0.0557544555334732,,-0.0557544555334732,1,67.82926805875842,,67.82926805875842,1,0.1999999999999775,,0.1999999999999775,1,0.1333333333333183,,0.1333333333333183,1,-0.3347593380949534,,-0.3347593380949534,1,-0.2024771123800835,,-0.2024771123800835,1,26.07378016101285,,26.07378016101285,1,52.68489137897557,,52.68489137897557,1,1558.6957740297926,,1558.6957740297926,1,3194.406032082198,,3194.406032082198,1
8.78,-0.0464725317757262,,-0.0464725317757262,1,67.11492273730315,,67.11492273730315,1,0.2666666666666367,,0.2666666666666367,1,0.0666666666666591,,0.0666666666666591,1,-0.2147051703934236,,-0.2147051703934236,1,-0.1174553149469461,,-0.1174553149469461,1,26.059201757120857,,26.059201757120857,1,52.75545499528196,,52.75545499528196,1,1515.1199485870115,,1515.1199485870115,1,3105.8039654438808,,3105.8039654438808,1
8.790000000000001,-0.0573266396338142,,-0.0573266396338142,1,69.62985647631194,,69.62985647631194,1,0.1333333333333183,,0.1333333333333183,1,0.0666666666666591,,0.0666666666666591,1,-0.2733622189330727,,-0.2733622189330727,1,-0.1620123597666952,,-0.1620123597666952,1,25.72444138386872,,25.72444138386872,1,52.74818047587584,,52.74818047587584,1,1514.5259294843745,,1514.5259294843745,1,3096.382672388736,,3096.382672388736,1
8.8,-0.0560305986556894,,-0.0560305986556894,1,71.7516184185203,,71.7516184185203,1,0.733333333333251,,0.733333333333251,1,0.6666666666665919,,0.6666666666665919,1,-0.1702925689268038,,-0.1702925689268038,1,-0.1413047578627499,,-0.1413047578627499,1,25.679832901412325,,25.679832901412325,1,52.66085073846644,,52.66085073846644,1,1529.190957647598,,1529.190957647598,1,3126.345452824373,,3126.345452824373,1
8.81,-0.0571627339655928,,-0.0571627339655928,1,67.11547101422735,,67.11547101422735,1,0.2666666666666367,,0.2666666666666367,1,0.0666666666666591,,0.0666666666666591,1,-0.3827094700103735,,-0.3827094700103735,1,0.0216487821537428,,0.0216487821537428,1,25.61324628104796,,25.61324628104796,1,52.49281936622755,,52.49281936622755,1,1548.4578728007546,,1548.4578728007546,1,3166.46450878411,,3166.46450878411,1
8.82,-0.0543392277356698,,-0.0543392277356698,1,64.69718420527684,,64.69718420527684,1,0.2666666666666367,,0.2666666666666367,1,0.0666666666666591,,0.0666666666666591,1,-0.2332171005671134,,-0.2332171005671134,1,-0.1428008406961213,,-0.1428008406961213,1,25.47532821260269,,25.47532821260269,1,52.24505660669947,,52.24505660669947,1,1539.4574641571571,,1539.4574641571571,1,3147.243437732604,,3147.243437732604,1
8.83,-0.0460299399785868,,-0.0460299399785868,1,65.5841797412007,,65.5841797412007,1,0.0666666666666591,,0.0666666666666591,1,0.0666666666666591,,0.0666666666666591,1,-0.27941214605741,,-0.27941214605741,1,-0.1531424280559879,,-0.1531424280559879,1,26.06228903066222,,26.06228903066222,1,52.53953538328499,,52.53953538328499,1,1536.430177161564,,1536.430177161564,1,3149.3733512331955,,3149.3733512331955,1
8.84,-0.0503469222052248,,-0.0503469222052248,1,68.9203772994191,,68.9203772994191,1,0.1333333333333183,,0.1333333333333183,1,0.0666666666666591,,0.0666666666666591,1,-0.2658779614689452,,-0.2658779614689452,1,-0.1455988963401893,,-0.1455988963401893,1,25.46864186314738,,25.46864186314738,1,53.15261072179232,,53.15261072179232,1,1591.1192599325086,,1591.1192599325086,1,3254.6261539474285,,3254.6261539474285,1
